No.,Material,Diameter (nm),Zeta potential (mV),Cell_type,Cancer_cell,Concentration (g/L),Viability (%),Coat,Animal,Cell_organ,Time (h),Test,Electronegativity,dataset
ID_2835,ZnO,17.0,-26.0,RAW 264.7,Yes,6.25099947886518e-08,54.383,0,mouse,blood,24,LDH,2.545,Small
ID_2836,ZnO,18.0,-26.0,RAW 264.7,Yes,1.95162181616323e-07,54.391384,0,mouse,blood,24,LDH,2.545,Small
ID_2837,ZnO,14.0,-26.0,RAW 264.7,Yes,1.17488079759049e-06,27.747828,0,mouse,blood,24,"-1,00 WST",2.545,Small
ID_2838,ZnO,19.0,-26.0,RAW 264.7,Yes,3.09164970992749e-07,52.12703,0,mouse,blood,24,LDH,2.545,Small
ID_2839,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-14,101.80375,0,human,skin,24,NR,2.545,Small
ID_2840,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-12,86.02409,0,human,skin,24,MTT,2.545,Small
ID_2841,ZnO,165.0,-26.0,A431,Yes,8.195875402680559e-11,82.640854,0,human,skin,6,NR,2.545,Small
ID_2842,ZnO,112.0,-26.0,Caco-2,Yes,1.3102769961616e-09,81.052635,0,human,colon,24,LDH,2.545,Small
ID_2843,ZnO,165.0,-26.0,A431,Yes,2.04896885067014e-10,69.39759,0,human,skin,3,MTT,2.545,Small
ID_2844,ZnO,639.0,-26.0,HCMEC,No,3.5276428904293597e-12,64.044945,0,human,heart,12,MTT,2.545,Small
ID_2845,ZnO,165.0,-26.0,A431,Yes,5.1224221266753494e-11,86.02409,0,human,skin,3,MTT,2.545,Small
ID_2846,ZnO,13.0,-26.0,RAW 264.7,Yes,8.18913623940092e-07,31.543184,0,mouse,blood,24,"-1,00 WST",2.545,Small
ID_2847,ZnO,165.0,-26.0,A431,Yes,8.19587540268057e-13,91.98412,0,human,skin,48,NR,2.545,Small
ID_2849,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-12,96.73376,0,human,skin,48,NR,2.545,Small
ID_2850,ZnO,165.0,-26.0,A431,Yes,5.1224221266753494e-11,69.57309,0,human,skin,48,NR,2.545,Small
ID_2851,ZnO,165.0,-26.0,A431,Yes,8.195875402680559e-11,43.79971,0,human,skin,48,NR,2.545,Small
ID_2852,ZnO,165.0,-26.0,A431,Yes,2.04896885067014e-10,34.67651,0,human,skin,48,NR,2.545,Small
ID_2853,ZnO,10.0,-26.0,RAW 264.7,Yes,6.90316814873746e-08,124.066376,0,mouse,blood,24,"-1,00 WST",2.545,Small
ID_2854,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-14,93.477264,0,human,skin,48,NR,2.545,Small
ID_2855,ZnO,12.0,-26.0,RAW 264.7,Yes,2.94498385670788e-07,76.85051,0,mouse,blood,24,"-1,00 WST",2.545,Small
ID_2856,ZnO,11.0,-26.0,RAW 264.7,Yes,2.20090756295627e-07,136.3089,0,mouse,blood,24,"-1,00 WST",2.545,Small
ID_2857,ZnO,15.0,-26.0,RAW 264.7,Yes,1.08148911409689e-08,27.093307,0,mouse,blood,24,LDH,2.545,Small
ID_2858,ZnO,112.0,-26.0,Caco-2,Yes,1.3102769961616e-09,98.0,0,human,colon,24,Live/Dead,2.545,Small
ID_2859,ZnO,60.0,-26.0,Fibroblasts,No,2.50813298387792e-10,83.904724,0,human,skin,4,MTS,2.545,Small
ID_2860,ZnO,60.0,-26.0,Fibroblasts,No,4.09596733621722e-09,94.547165,0,human,skin,4,MTS,2.545,Small
ID_2861,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-12,91.084335,0,human,skin,3,MTT,2.545,Small
ID_2862,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-14,100.481926,0,human,skin,3,MTT,2.545,Small
ID_2863,ZnO,639.0,-26.0,HCMEC,No,1.76382144521468e-16,96.62921,0,human,heart,12,MTT,2.545,Small
ID_2864,ZnO,165.0,-26.0,A431,Yes,2.04896885067014e-10,7.2289157,0,human,skin,24,MTT,2.545,Small
ID_2865,ZnO,165.0,-26.0,A431,Yes,8.19587540268057e-13,96.14458,0,human,skin,3,MTT,2.545,Small
ID_2866,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-14,90.36144,0,human,skin,48,MTT,2.545,Small
ID_2867,ZnO,165.0,-26.0,A431,Yes,8.19587540268056e-12,86.02409,0,human,skin,48,MTT,2.545,Small
ID_2868,ZnO,165.0,-26.0,A431,Yes,8.19587540268057e-13,101.001465,0,human,skin,24,NR,2.545,Small
ID_2869,ZnO,60.0,-26.0,Fibroblasts,No,6.284675176418649e-11,82.73483,0,human,skin,4,MTS,2.545,Small
ID_2870,ZnO,165.0,-26.0,A431,Yes,2.04896885067014e-10,63.115814,0,human,skin,6,NR,2.545,Small
ID_2871,ZnO,165.0,-26.0,A431,Yes,5.1224221266753494e-11,88.99784,0,human,skin,24,NR,2.545,Small
ID_2872,ZrO2,10.0,-45.5,VERO,No,0.15,65.42,0,monkey,kidney,24,MTT,2.73666666666667,Small
ID_2873,ZrO2,10.0,-45.5,HCT-116,Yes,0.1,62.4,0,human,colon,24,MTT,2.73666666666667,Small
ID_2874,ZrO2,10.0,-45.5,HCT-116,Yes,0.2,43.6,0,human,colon,24,MTT,2.73666666666667,Small
ID_2875,ZrO2,10.0,-45.5,A549,Yes,0.05,68.45,0,human,lung,24,MTT,2.73666666666667,Small
ID_2876,ZrO2,10.0,-45.5,A549,Yes,0.1,56.88,0,human,lung,24,MTT,2.73666666666667,Small
ID_2877,ZrO2,10.0,-45.5,A549,Yes,0.2,38.0,0,human,lung,24,MTT,2.73666666666667,Small
ID_2878,ZrO2,10.0,-45.5,VERO,No,0.05,93.61,0,monkey,kidney,24,MTT,2.73666666666667,Small
ID_2879,ZrO2,10.0,-45.5,A549,Yes,0.15,48.84,0,human,lung,24,MTT,2.73666666666667,Small
ID_2880,ZrO2,10.0,-45.5,A549,Yes,0.05,67.1,0,human,lung,24,Live/Dead,2.73666666666667,Small
ID_2881,ZrO2,10.0,-45.5,A549,Yes,0.15,46.88,0,human,lung,24,Live/Dead,2.73666666666667,Small
ID_2882,ZrO2,10.0,-45.5,HCT-116,Yes,0.05,72.5,0,human,colon,24,MTT,2.73666666666667,Small
ID_2883,ZrO2,10.0,-45.5,A549,Yes,0.2,36.98,0,human,lung,24,Live/Dead,2.73666666666667,Small
ID_2884,ZrO2,10.0,-45.5,VERO,No,0.2,61.08,0,monkey,kidney,24,MTT,2.73666666666667,Small
ID_2885,ZrO2,10.0,-45.5,A549,Yes,0.1,55.78,0,human,lung,24,Live/Dead,2.73666666666667,Small
ID_2886,ZrO2,10.0,-45.5,HCT-116,Yes,0.2,42.93,0,human,colon,24,Live/Dead,2.73666666666667,Small
ID_2887,ZrO2,10.0,-45.5,HCT-116,Yes,0.15,52.62,0,human,colon,24,Live/Dead,2.73666666666667,Small
ID_2888,ZrO2,10.0,-45.5,HCT-116,Yes,0.1,58.52,0,human,colon,24,Live/Dead,2.73666666666667,Small
ID_2889,ZrO2,10.0,-45.5,VERO,No,0.1,76.74,0,monkey,kidney,24,MTT,2.73666666666667,Small
ID_2890,ZrO2,10.0,-45.5,HCT-116,Yes,0.05,72.74,0,human,colon,24,Live/Dead,2.73666666666667,Small
ID_2891,ZrO2,10.0,-45.5,HCT-116,Yes,0.15,51.1,0,human,colon,24,MTT,2.73666666666667,Small
ID_2892,CuO,12.8,7.6,RAW 264.7,Yes,0.2,9.1,0,mouse,blood,24,ATP,5.87,NanoPharos
ID_2893,ZnO,22.6,28.8,BEAS-2B,No,0.2,9.5,0,human,lung,24,ATP,5.67,NanoPharos
ID_2894,ZnO,22.6,28.8,BEAS-2B,No,0.1,10.2,0,human,lung,24,ATP,5.67,NanoPharos
ID_2895,ZnO,22.6,28.8,RAW 264.7,Yes,0.1,11.0,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_2896,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.2,11.3,0,mouse,blood,24,ATP,5.92,NanoPharos
ID_2897,ZnO,22.6,28.8,BEAS-2B,No,0.05,11.8,0,human,lung,24,ATP,5.67,NanoPharos
ID_2898,ZnO,22.6,28.8,RAW 264.7,Yes,0.05,12.6,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_2899,ZnO,22.6,28.8,BEAS-2B,No,0.025,12.7,0,human,lung,24,ATP,5.67,NanoPharos
ID_2900,CoO,71.8,21.6,BEAS-2B,No,0.2,13.1,0,human,lung,24,ATP,5.74,NanoPharos
ID_2901,ZnO,22.6,28.8,RAW 264.7,Yes,0.2,13.6,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_2902,CuO,12.8,7.6,RAW 264.7,Yes,0.1,14.3,0,mouse,blood,24,ATP,5.87,NanoPharos
ID_2903,ZnO,22.6,28.8,BEAS-2B,No,0.0125,14.3,0,human,lung,24,ATP,5.67,NanoPharos
ID_2904,CuO,12.8,7.6,BEAS-2B,No,0.2,14.8,0,human,lung,24,ATP,5.87,NanoPharos
ID_2905,Mn2O3,51.5,-46.1,BEAS-2B,No,0.2,15.7,0,human,lung,24,ATP,5.92,NanoPharos
ID_2906,CuO,12.8,7.6,RAW 264.7,Yes,0.05,16.7,0,mouse,blood,24,ATP,5.87,NanoPharos
ID_2907,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.1,17.3,0,mouse,blood,24,ATP,5.92,NanoPharos
ID_2908,Mn2O3,51.5,-46.1,BEAS-2B,No,0.1,18.7,0,human,lung,24,ATP,5.92,NanoPharos
ID_2909,ZnO,22.6,28.8,RAW 264.7,Yes,0.025,19.2,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_2910,Mn2O3,51.5,-46.1,BEAS-2B,No,0.2,21.3,0,human,lung,24,LDH,5.92,NanoPharos
ID_2911,CoO,71.8,21.6,RAW 264.7,Yes,0.2,21.9,0,mouse,blood,24,ATP,5.74,NanoPharos
ID_2912,Mn2O3,51.5,-46.1,BEAS-2B,No,0.05,23.3,0,human,lung,24,ATP,5.92,NanoPharos
ID_2913,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.05,23.6,0,mouse,blood,24,ATP,5.92,NanoPharos
ID_2914,CuO,12.8,7.6,BEAS-2B,No,0.1,23.9,0,human,lung,24,ATP,5.87,NanoPharos
ID_2915,CuO,12.8,7.6,BEAS-2B,No,0.2,25.8,0,human,lung,24,LDH,5.87,NanoPharos
ID_2916,ZnO,22.6,28.8,BEAS-2B,No,0.2,26.3,0,human,lung,24,LDH,5.67,NanoPharos
ID_2917,CoO,71.8,21.6,BEAS-2B,No,0.2,27.8,0,human,lung,24,LDH,5.74,NanoPharos
ID_2918,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.025,30.5,0,mouse,blood,24,ATP,5.92,NanoPharos
ID_2919,ZnO,22.6,28.8,RAW 264.7,Yes,0.2,30.7,0,mouse,blood,24,LDH,5.67,NanoPharos
ID_2921,CuO,12.8,7.6,RAW 264.7,Yes,0.2,30.8,0,mouse,blood,24,LDH,5.87,NanoPharos
ID_2922,CuO,12.8,7.6,BEAS-2B,No,0.05,31.7,0,human,lung,24,ATP,5.87,NanoPharos
ID_2923,Mn2O3,51.5,-46.1,BEAS-2B,No,0.1,32.1,0,human,lung,24,LDH,5.92,NanoPharos
ID_2924,CuO,12.8,7.6,RAW 264.7,Yes,0.025,32.2,0,mouse,blood,24,ATP,5.87,NanoPharos
ID_2925,CoO,71.8,21.6,RAW 264.7,Yes,0.1,32.6,0,mouse,blood,24,ATP,5.74,NanoPharos
ID_2926,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.2,32.8,0,mouse,blood,24,LDH,5.92,NanoPharos
ID_2927,CoO,71.8,21.6,BEAS-2B,No,0.1,32.9,0,human,lung,24,ATP,5.74,NanoPharos
ID_2928,ZnO,22.6,28.8,BEAS-2B,No,0.0063,33.8,0,human,lung,24,ATP,5.67,NanoPharos
ID_2929,CoO,71.8,21.6,RAW 264.7,Yes,0.2,33.9,0,mouse,blood,24,LDH,5.74,NanoPharos
ID_2930,ZnO,22.6,28.8,RAW 264.7,Yes,0.1,35.2,0,mouse,blood,24,LDH,5.67,NanoPharos
ID_2931,Mn2O3,51.5,-46.1,BEAS-2B,No,0.025,36.9,0,human,lung,24,ATP,5.92,NanoPharos
ID_2932,ZnO,22.6,28.8,RAW 264.7,Yes,0.0125,38.4,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_2933,ZnO,22.6,28.8,BEAS-2B,No,0.05,39.3,0,human,lung,24,LDH,5.67,NanoPharos
ID_2934,ZnO,22.6,28.8,RAW 264.7,Yes,0.05,39.9,0,mouse,blood,24,LDH,5.67,NanoPharos
ID_2935,CuO,12.8,7.6,BEAS-2B,No,0.1,41.0,0,human,lung,24,LDH,5.87,NanoPharos
ID_2936,CuO,12.8,7.6,RAW 264.7,Yes,0.1,42.1,0,mouse,blood,24,LDH,5.87,NanoPharos
ID_2937,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.0125,44.4,0,mouse,blood,24,ATP,5.92,NanoPharos
ID_2938,CuO,12.8,7.6,BEAS-2B,No,0.025,45.3,0,human,lung,24,ATP,5.87,NanoPharos
ID_2939,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.1,46.1,0,mouse,blood,24,LDH,5.92,NanoPharos
ID_2940,CoO,71.8,21.6,RAW 264.7,Yes,0.05,46.5,0,mouse,blood,24,ATP,5.74,NanoPharos
ID_2941,CoO,71.8,21.6,BEAS-2B,No,0.05,48.2,0,human,lung,24,ATP,5.74,NanoPharos
ID_2942,CuO,12.8,7.6,RAW 264.7,Yes,0.05,49.4,0,mouse,blood,24,LDH,5.87,NanoPharos
ID_2943,CoO,71.8,21.6,RAW 264.7,Yes,0.1,50.2,0,mouse,blood,24,LDH,5.74,NanoPharos
ID_2944,CoO,71.8,21.6,BEAS-2B,No,0.1,50.8,0,human,lung,24,LDH,5.74,NanoPharos
ID_2945,ZnO,22.6,28.8,RAW 264.7,Yes,0.025,52.4,0,mouse,blood,24,LDH,5.67,NanoPharos
ID_2946,CuO,12.8,7.6,BEAS-2B,No,0.05,52.5,0,human,lung,24,LDH,5.87,NanoPharos
ID_2947,ZnO,22.6,28.8,BEAS-2B,No,0.025,53.9,0,human,lung,24,LDH,5.67,NanoPharos
ID_2948,Mn2O3,51.5,-46.1,BEAS-2B,No,0.0125,54.5,0,human,lung,24,ATP,5.92,NanoPharos
ID_2949,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.0063,54.9,0,mouse,blood,24,ATP,5.92,NanoPharos
ID_2950,Mn2O3,51.5,-46.1,BEAS-2B,No,0.05,55.0,0,human,lung,24,LDH,5.92,NanoPharos
ID_2951,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.05,55.5,0,mouse,blood,24,LDH,5.92,NanoPharos
ID_2952,ZnO,22.6,28.8,RAW 264.7,Yes,0.0063,57.5,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_2953,CuO,12.8,7.6,RAW 264.7,Yes,0.0125,57.8,0,mouse,blood,24,ATP,5.87,NanoPharos
ID_2954,ZnO,22.6,28.8,BEAS-2B,No,0.0032,58.8,0,human,lung,24,ATP,5.67,NanoPharos
ID_2955,CoO,71.8,21.6,BEAS-2B,No,0.025,59.9,0,human,lung,24,ATP,5.74,NanoPharos
ID_2956,CoO,71.8,21.6,BEAS-2B,No,0.05,62.6,0,human,lung,24,LDH,5.74,NanoPharos
ID_2957,CuO,12.8,7.6,RAW 264.7,Yes,0.0063,63.2,0,mouse,blood,24,ATP,5.87,NanoPharos
ID_2958,CuO,12.8,7.6,RAW 264.7,Yes,0.025,66.2,0,mouse,blood,24,LDH,5.87,NanoPharos
ID_2960,CoO,71.8,21.6,RAW 264.7,Yes,0.025,67.6,0,mouse,blood,24,ATP,5.74,NanoPharos
ID_2961,CoO,71.8,21.6,RAW 264.7,Yes,0.05,67.8,0,mouse,blood,24,LDH,5.74,NanoPharos
ID_2963,CuO,12.8,7.6,BEAS-2B,No,0.025,68.5,0,human,lung,24,LDH,5.87,NanoPharos
ID_2964,Mn2O3,51.5,-46.1,BEAS-2B,No,0.0063,71.8,0,human,lung,24,ATP,5.92,NanoPharos
ID_2965,ZnO,22.6,28.8,RAW 264.7,Yes,0.0125,72.5,0,mouse,blood,24,LDH,5.67,NanoPharos
ID_2966,ZnO,22.6,28.8,RAW 264.7,Yes,0.0032,73.9,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_2967,Mn2O3,51.5,-46.1,BEAS-2B,No,0.025,76.5,0,human,lung,24,LDH,5.92,NanoPharos
ID_2968,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.025,76.8,0,mouse,blood,24,LDH,5.92,NanoPharos
ID_2969,Mn2O3,51.5,-46.1,BEAS-2B,No,0.0032,78.1,0,human,lung,24,ATP,5.92,NanoPharos
ID_2970,CuO,12.8,7.6,RAW 264.7,Yes,0.0125,79.1,0,mouse,blood,24,LDH,5.87,NanoPharos
ID_2971,ZnO,22.6,28.8,BEAS-2B,No,0.0125,79.6,0,human,lung,24,LDH,5.67,NanoPharos
ID_2972,CeO2,18.3,21.4,RAW 264.7,Yes,0.0032,80.0,0,mouse,blood,24,ATP,5.65,NanoPharos
ID_2974,Fe2O3,12.3,-2.1,RAW 264.7,Yes,0.0008,80.0,0,mouse,blood,24,ATP,5.98,NanoPharos
ID_2975,Gd2O3,43.8,6.5,BEAS-2B,No,0.0008,80.0,0,human,lung,24,LDH,5.5,NanoPharos
ID_2976,HfO2,28.4,33.5,BEAS-2B,No,0.0032,80.0,0,human,lung,24,LDH,5.71,NanoPharos
ID_2979,In2O3,59.6,61.9,BEAS-2B,No,0.0032,80.0,0,human,lung,24,ATP,5.58,NanoPharos
ID_2984,La2O3,24.6,54.3,BEAS-2B,No,0.0008,80.0,0,human,lung,24,ATP,5.38,NanoPharos
ID_2988,NiO,13.1,27.6,BEAS-2B,No,0.2,80.0,0,human,lung,24,ATP,5.74,NanoPharos
ID_2989,Sb2O3,11.8,-35.3,RAW 264.7,Yes,0.0016,80.0,0,mouse,blood,24,LDH,5.51,NanoPharos
ID_2991,SiO2,13.5,-31.8,RAW 264.7,Yes,0.0004,80.0,0,mouse,blood,24,LDH,6.19,NanoPharos
ID_2992,ZnO,22.6,28.8,BEAS-2B,No,0.0016,80.5,0,human,lung,24,ATP,5.67,NanoPharos
ID_2993,CoO,71.8,21.6,BEAS-2B,No,0.0063,80.9,0,human,lung,24,ATP,5.74,NanoPharos
ID_2994,Al2O3,14.7,0.0,BEAS-2B,No,0.0004,81.0,0,human,lung,24,LDH,5.67,NanoPharos
ID_2997,CeO2,18.3,21.4,BEAS-2B,No,0.025,81.0,0,human,lung,24,ATP,5.65,NanoPharos
ID_2999,Fe2O3,12.3,-2.1,RAW 264.7,Yes,0.0063,81.0,0,mouse,blood,24,ATP,5.98,NanoPharos
ID_3001,HfO2,28.4,33.5,RAW 264.7,Yes,0.0008,81.0,0,mouse,blood,24,LDH,5.71,NanoPharos
ID_3003,In2O3,59.6,61.9,RAW 264.7,Yes,0.1,81.0,0,mouse,blood,24,ATP,5.58,NanoPharos
ID_3005,La2O3,24.6,54.3,RAW 264.7,Yes,0.0004,81.0,0,mouse,blood,24,ATP,5.38,NanoPharos
ID_3006,NiO,13.1,27.6,BEAS-2B,No,0.0008,81.0,0,human,lung,24,ATP,5.74,NanoPharos
ID_3009,Sb2O3,11.8,-35.3,BEAS-2B,No,0.0004,81.0,0,human,lung,24,ATP,5.51,NanoPharos
ID_3011,SiO2,13.5,-31.8,BEAS-2B,No,0.05,81.0,0,human,lung,24,ATP,6.19,NanoPharos
ID_3015,CoO,71.8,21.6,RAW 264.7,Yes,0.025,81.5,0,mouse,blood,24,LDH,5.74,NanoPharos
ID_3016,CuO,12.8,7.6,BEAS-2B,No,0.0063,81.7,0,human,lung,24,ATP,5.87,NanoPharos
ID_3017,Mn2O3,51.5,-46.1,BEAS-2B,No,0.0125,81.8,0,human,lung,24,LDH,5.92,NanoPharos
ID_3018,Al2O3,14.7,0.0,BEAS-2B,No,0.2,82.0,0,human,lung,24,LDH,5.67,NanoPharos
ID_3020,CeO2,18.3,21.4,BEAS-2B,No,0.0016,82.0,0,human,lung,24,LDH,5.65,NanoPharos
ID_3024,Fe2O3,12.3,-2.1,BEAS-2B,No,0.0004,82.0,0,human,lung,24,ATP,5.98,NanoPharos
ID_3027,Gd2O3,43.8,6.5,BEAS-2B,No,0.0032,82.0,0,human,lung,24,LDH,5.5,NanoPharos
ID_3029,HfO2,28.4,33.5,BEAS-2B,No,0.0125,82.0,0,human,lung,24,LDH,5.71,NanoPharos
ID_3031,In2O3,59.6,61.9,BEAS-2B,No,0.1,82.0,0,human,lung,24,ATP,5.58,NanoPharos
ID_3033,La2O3,24.6,54.3,BEAS-2B,No,0.2,82.0,0,human,lung,24,ATP,5.38,NanoPharos
ID_3034,NiO,13.1,27.6,RAW 264.7,Yes,0.1,82.0,0,mouse,blood,24,ATP,5.74,NanoPharos
ID_3037,Sb2O3,11.8,-35.3,BEAS-2B,No,0.0008,82.0,0,human,lung,24,LDH,5.51,NanoPharos
ID_3039,SiO2,13.5,-31.8,BEAS-2B,No,0.0063,82.0,0,human,lung,24,ATP,6.19,NanoPharos
ID_3041,CeO2,18.3,21.4,BEAS-2B,No,0.0063,83.0,0,human,lung,24,ATP,5.65,NanoPharos
ID_3043,Fe2O3,12.3,-2.1,BEAS-2B,No,0.0125,83.0,0,human,lung,24,ATP,5.98,NanoPharos
ID_3047,Gd2O3,43.8,6.5,RAW 264.7,Yes,0.0008,83.0,0,mouse,blood,24,ATP,5.5,NanoPharos
ID_3049,HfO2,28.4,33.5,BEAS-2B,No,0.0063,83.0,0,human,lung,24,LDH,5.71,NanoPharos
ID_3052,NiO,13.1,27.6,BEAS-2B,No,0.025,83.0,0,human,lung,24,ATP,5.74,NanoPharos
ID_3053,Sb2O3,11.8,-35.3,RAW 264.7,Yes,0.0004,83.0,0,mouse,blood,24,ATP,5.51,NanoPharos
ID_3055,CuO,12.8,7.6,BEAS-2B,No,0.0125,83.1,0,human,lung,24,LDH,5.87,NanoPharos
ID_3056,CoO,71.8,21.6,BEAS-2B,No,0.0032,83.5,0,human,lung,24,ATP,5.74,NanoPharos
ID_3057,Al2O3,14.7,0.0,RAW 264.7,Yes,0.0032,84.0,0,mouse,blood,24,ATP,5.67,NanoPharos
ID_3059,Fe2O3,12.3,-2.1,BEAS-2B,No,0.1,84.0,0,human,lung,24,LDH,5.98,NanoPharos
ID_3063,HfO2,28.4,33.5,RAW 264.7,Yes,0.0125,84.0,0,mouse,blood,24,LDH,5.71,NanoPharos
ID_3065,In2O3,59.6,61.9,BEAS-2B,No,0.05,84.0,0,human,lung,24,ATP,5.58,NanoPharos
ID_3067,La2O3,24.6,54.3,BEAS-2B,No,0.0032,84.0,0,human,lung,24,ATP,5.38,NanoPharos
ID_3070,NiO,13.1,27.6,RAW 264.7,Yes,0.0063,84.0,0,mouse,blood,24,ATP,5.74,NanoPharos
ID_3071,Sb2O3,11.8,-35.3,BEAS-2B,No,0.0032,84.0,0,human,lung,24,LDH,5.51,NanoPharos
ID_3072,SiO2,13.5,-31.8,BEAS-2B,No,0.0063,84.0,0,human,lung,24,LDH,6.19,NanoPharos
ID_3078,Al2O3,14.7,0.0,BEAS-2B,No,0.0125,85.0,0,human,lung,24,ATP,5.67,NanoPharos
ID_3083,CeO2,18.3,21.4,BEAS-2B,No,0.0004,85.0,0,human,lung,24,ATP,5.65,NanoPharos
ID_3086,Fe2O3,12.3,-2.1,BEAS-2B,No,0.1,85.0,0,human,lung,24,ATP,5.98,NanoPharos
ID_3087,Gd2O3,43.8,6.5,BEAS-2B,No,0.05,85.0,0,human,lung,24,LDH,5.5,NanoPharos
ID_3088,HfO2,28.4,33.5,BEAS-2B,No,0.0016,85.0,0,human,lung,24,ATP,5.71,NanoPharos
ID_3089,In2O3,59.6,61.9,BEAS-2B,No,0.0004,85.0,0,human,lung,24,ATP,5.58,NanoPharos
ID_3091,La2O3,24.6,54.3,RAW 264.7,Yes,0.1,85.0,0,mouse,blood,24,ATP,5.38,NanoPharos
ID_3093,NiO,13.1,27.6,BEAS-2B,No,0.0016,85.0,0,human,lung,24,ATP,5.74,NanoPharos
ID_3096,Sb2O3,11.8,-35.3,RAW 264.7,Yes,0.0063,85.0,0,mouse,blood,24,ATP,5.51,NanoPharos
ID_3097,CoO,71.8,21.6,BEAS-2B,No,0.025,85.7,0,human,lung,24,LDH,5.74,NanoPharos
ID_3098,CuO,12.8,7.6,RAW 264.7,Yes,0.0032,85.9,0,mouse,blood,24,ATP,5.87,NanoPharos
ID_3099,Mn2O3,51.5,-46.1,RAW 264.7,Yes,0.0125,85.9,0,mouse,blood,24,LDH,5.92,NanoPharos
ID_3100,Al2O3,14.7,0.0,BEAS-2B,No,0.05,86.0,0,human,lung,24,ATP,5.67,NanoPharos
ID_3104,CeO2,18.3,21.4,BEAS-2B,No,0.05,86.0,0,human,lung,24,ATP,5.65,NanoPharos
ID_3108,Gd2O3,43.8,6.5,BEAS-2B,No,0.025,86.0,0,human,lung,24,ATP,5.5,NanoPharos
ID_3111,HfO2,28.4,33.5,BEAS-2B,No,0.2,86.0,0,human,lung,24,ATP,5.71,NanoPharos
ID_3113,In2O3,59.6,61.9,RAW 264.7,Yes,0.0008,86.0,0,mouse,blood,24,LDH,5.58,NanoPharos
ID_3114,La2O3,24.6,54.3,RAW 264.7,Yes,0.0032,86.0,0,mouse,blood,24,ATP,5.38,NanoPharos
ID_3117,NiO,13.1,27.6,RAW 264.7,Yes,0.0032,86.0,0,mouse,blood,24,ATP,5.74,NanoPharos
ID_3119,Sb2O3,11.8,-35.3,BEAS-2B,No,0.0063,86.0,0,human,lung,24,ATP,5.51,NanoPharos
ID_3123,SiO2,13.5,-31.8,BEAS-2B,No,0.2,86.0,0,human,lung,24,LDH,6.19,NanoPharos
ID_3125,CeO2,18.3,21.4,BEAS-2B,No,0.1,87.0,0,human,lung,24,LDH,5.65,NanoPharos
ID_3127,Fe2O3,12.3,-2.1,RAW 264.7,Yes,0.2,87.0,0,mouse,blood,24,ATP,5.98,NanoPharos
ID_3130,Gd2O3,43.8,6.5,BEAS-2B,No,0.1,87.0,0,human,lung,24,ATP,5.5,NanoPharos
ID_3132,HfO2,28.4,33.5,BEAS-2B,No,0.0032,87.0,0,human,lung,24,ATP,5.71,NanoPharos
ID_3135,In2O3,59.6,61.9,RAW 264.7,Yes,0.0125,87.0,0,mouse,blood,24,ATP,5.58,NanoPharos
ID_3136,NiO,13.1,27.6,BEAS-2B,No,0.0032,87.0,0,human,lung,24,ATP,5.74,NanoPharos
ID_3139,Sb2O3,11.8,-35.3,BEAS-2B,No,0.1,87.0,0,human,lung,24,ATP,5.51,NanoPharos
ID_3142,SiO2,13.5,-31.8,BEAS-2B,No,0.0004,87.0,0,human,lung,24,ATP,6.19,NanoPharos
ID_3143,CoO,71.8,21.6,RAW 264.7,Yes,0.0125,87.3,0,mouse,blood,24,LDH,5.74,NanoPharos
ID_3144,CuO,12.8,7.6,BEAS-2B,No,0.0063,87.6,0,human,lung,24,LDH,5.87,NanoPharos
ID_3145,CuO,12.8,7.6,RAW 264.7,Yes,0.0063,87.9,0,mouse,blood,24,LDH,5.87,NanoPharos
ID_3146,Al2O3,14.7,0.0,BEAS-2B,No,0.0004,88.0,0,human,lung,24,ATP,5.67,NanoPharos
ID_3147,CeO2,18.3,21.4,BEAS-2B,No,0.0032,88.0,0,human,lung,24,LDH,5.65,NanoPharos
ID_3149,Fe2O3,12.3,-2.1,RAW 264.7,Yes,0.0032,88.0,0,mouse,blood,24,ATP,5.98,NanoPharos
