PC1,PC2
-0.21327328981792576,-0.18823033694062724
-2.027200906608334,-0.5352296968180695
0.005959420245876254,-0.04838724546529541
-0.13285153461149946,-0.16437462755814713
-1.6407492311802545,-0.3559918301568658
-0.31213067840036685,-0.012450825630234034
-1.9789993394024417,-0.5519947783290047
-1.2888904748726542,-0.4519669163601364
-1.3623484514734103,-1.3940127017843844
-0.16705869892353897,0.0030597641457530372
-0.47458153345910237,-0.15590481445628954
-0.7365708197341321,-0.22516553908502288
-1.0656504979357055,-0.3083156061295381
-1.430966246968107,-0.37110941500719824
-0.5096182368806215,-0.1664202989363118
-0.7870069303837254,-0.24030281191539837
-1.069993026134789,-0.30961891903920735
-1.0459365243466503,-0.2719568012235751
-1.878895554752537,-0.4505554229235488
-2.038079403136081,-0.5072629287288887
-0.20142271804094788,-0.18498284622703595
-2.26212347539346,-0.418346226125075
-0.27243713531932645,-0.012951368391422417
0.28212101839202236,0.07220543889772217
-0.5732602366400419,-0.05638914859455668
-1.1734347619625445,-0.15843887090465178
-2.1004312544050165,-0.2804976466647775
-1.659102083848527,-0.46266858363673197
-1.9500154679502542,-0.5040253860952518
-1.6851972308648675,-0.4870095152320414
-0.7869605925798729,-0.24865554373535187
-1.7263299220295247,-0.4368911623574649
-0.2504262906898901,-0.22650457243552108
-1.203717236807477,-0.3425040420989129
-0.237220938397134,-0.08366345723497244
-0.007949649285332984,-0.03046865035928115
-1.3784853529351504,-0.19780210152348443
-1.5032837189393327,-0.44045105926777756
-1.8551519869201536,-0.5251573666508675
-0.7829270499192337,-0.27109964310077267
-0.6550210124858931,-1.181724159272856
0.007263491535176689,-0.9829542481539517
-1.3411229644175109,-0.4676187372674575
-0.8740260955991587,-0.30261149604797255
-1.2460639174406578,-1.3591124944738697
-1.2465279925634596,-1.359251776171927
-0.7059481950593008,-1.1970088163799804
-0.739154322286484,-1.206974894275361
-0.6741766717276305,-1.1874733028211513
-0.9363234144027702,-1.2661507962667065
-0.5571160365315942,-0.3194733142658995
-1.2272442733110127,-1.3534641975372386
-1.2272442727045865,-1.353464197812541
-1.1880535482996621,-1.3417019769303626
-0.6981694889450836,-1.194674211276332
-0.14949933486960848,-1.0300031114066373
0.2228124650896318,-0.9182620350325914
0.20321711179994936,-0.9241431429441326
0.2815986122027949,-0.9006186851473433
0.22281246510054745,-0.9182620350375469
0.22281246510174815,-0.9182620350380919
-0.33180931535549874,-0.16223627916361313
0.26200317170295667,-0.9064998192249261
-0.17973810875466306,-0.1190549960350321
-0.1852169469820085,-0.12072394198779589
-1.2157373200820052,-0.40516849276279066
-0.3373208381938773,-0.16389043972121461
-0.19656900152147552,-0.12388282234853552
-0.17422658591628423,-0.11740083547743053
-1.2324417287034737,-0.43254099507329963
-0.7102321870970358,-0.278047362056947
-1.1750839943418596,-0.41532635138286755
-0.9839172444752804,-1.2804350219876433
0.22281246510163902,-0.9182620350380424
-0.20208052435985413,-0.12553698290613702
-0.8693862084490804,-0.32603747956855544
-0.6882270350738426,-1.1916902057631062
-1.2637428903145238,-1.3644184436165039
-0.38050750745955286,-0.26646820633225765
-0.6602615623372513,-0.35043012859606354
-1.0664908032563125,-0.4723507462819477
-0.6466409832718691,-0.25921006706471106
-1.0179127366000136,-0.45777112388288205
-0.885396022550895,-1.2508660763493213
-1.2076489025705424,-1.3475830843964645
-0.658978747585428,-1.1829119849397232
-1.2278712644271104,-0.3646270026405745
-0.8104142810395281,-0.31741587211604116
-0.5913318611208334,-0.298510732907364
-0.16115907375070057,-0.12914999772179162
-0.1318144967411945,-0.10472702492886642
-0.3363869429183742,-0.11927731939519488
-0.5939202974481519,-0.11849094236283207
-0.7129693277138139,-0.3184789815999528
-0.39234125952374715,-0.25348132965445186
-1.1084144480085676,-0.40593130174818914
-0.1861851440428862,-0.08396205572803563
-0.49889887918799863,-0.28546222073107513
-0.9147486500567583,-0.3790385412982394
-2.306232400377883,-0.4315845354067437
-0.19392110448495134,-0.2095458020446439
-2.0923679815735357,-0.5235564337751113
-1.4450039831182329,-0.5069511377185376
-0.08228633351862667,-0.07487223873006037
-0.14208309642852932,-0.09125731709767686
-0.4169331382660846,-0.2461688489849037
-1.1684581779230474,-1.335820863624407
-0.7580946641831035,-0.30171330693930304
-0.5519076662860875,-0.21222288221296334
-0.325857601834996,-1.0829331087093201
-0.6886911798359399,-1.1918295084524821
0.26200317169082815,-0.90649981921942
-1.2472266954141882,-0.4392142775093311
-0.705915032170765,-0.3641319985385031
-0.9228773563469567,-0.16131892329391292
-0.7285797392144813,-0.10300483041589993
-0.6741972690880227,-0.22066354855300058
0.0012141047838485465,-0.017953900498096146
-1.4342894987182504,-0.4040977431275435
-0.9769569997292948,-0.28245545464645083
-0.5196070608680534,-0.160807931976966
-2.3128988813532185,-0.4339872720774424
-2.1314980588529098,-0.516338736536331
-2.0161675196005304,-0.558554846234391
-1.9422122628392366,-0.5794585809531154
-1.8729459414557026,-0.5830305713617885
-1.747269862706205,-0.5589911887622491
-1.3607291534123522,-0.4506626224943117
-1.26275100899806,-0.37509537942506654
-0.196239888019532,-0.12403223169786855
0.7306971029401985,0.21163018546708123
0.8668657049589908,0.4083443649115007
1.140613766094378,0.2866776479335983
1.126481157523661,0.2671325249822692
0.5120586541822106,0.2579171803549212
0.6602967718530691,0.29616120135982393
0.8732413748600307,0.35538701492935476
-0.041437723413111735,0.13573736506654283
-0.3150145209356963,0.20978792579869932
1.1199059096445712,0.2960785000407774
0.942767622082273,0.36784122093611193
0.26991823728566683,0.07333769395554877
1.0924823050621255,0.2566193344126456
1.0924450309205158,0.2566362559464385
1.1704371506556406,0.26081188357538726
0.6392825225047499,0.296100584676356
0.500805264706533,0.4546380245995765
1.1073024185851825,0.241891511506034
1.1585516991340916,0.2575539244850115
1.1892680327369392,0.2695835999389896
1.115307127885596,0.2598785676258512
1.1462387332730801,0.2847778515624707
1.0531835585361753,0.2880811239473884
0.9633627277288613,0.35481852447675644
0.7218578553392648,0.4384947576622532
0.8988219051015092,0.3677491960005729
0.9909256330424151,0.39070731820023097
1.0207801948329334,-0.22192261312472958
-0.06381383373944655,-0.5474393016489387
-0.11097691869850154,-0.5615942471102079
0.24208004580716513,-0.45563208308493675
-0.09419000857515035,-0.5565560338250912
0.6280805535469771,-1.301888506860886
-0.23758257433214844,-0.5995921117810497
1.073986417193766,-1.1680598150096033
0.9363937080658449,-0.24724933177758285
1.0207801968814598,-0.22192261405470967
0.9223293265721808,-0.25147044460039697
0.16990801105444694,-0.4772929077064779
0.36628760072552224,-0.41835395768384637
0.6373135756189873,-0.3370115610934744
0.20504425775601426,-0.46674754488522535
0.6832342571271325,-0.32322949198650885
1.048909035771984,-0.21348037026141814
1.2036175504459334,-0.16704806326185684
1.484905774027574,-0.0826256817907053
0.9363937080658449,-0.24724933177758285
0.8801359959892753,-0.26413383009776553
0.978587041574548,-0.23458594760845372
0.5896658578844935,-1.1526803516811732
1.0177512809915925,0.4360133326238711
0.5144642567543174,-1.1752504338098702
0.49583287494608946,-1.1808422271834778
1.1438163905754233,0.27233530824416174
1.122753743362696,0.2688246783615614
-0.10938098681766206,0.27150424113167226
0.1567315453667393,0.1952134477676345
0.28795064920138164,0.1096691088355161
0.36458658255935095,0.10456113824389311
0.13092768525544277,0.14352922723077638
0.8504474617829151,0.3485459307006892
0.7918764635457868,0.30335075001580114
0.07703847989332532,0.12735558509873612
0.5432015752484809,0.26139440082019944
0.8146036120236002,0.29600210520561465
1.0657428008614784,0.251714116507309
0.9577043855643174,0.2317814800757219
1.1213080195529768,0.2652988377356057
0.2246313222896213,0.16540594113312573
0.6681833565274169,0.29384342781332584
0.4787484981169538,0.24791988052573127
0.3093021874143955,0.08796876104047317
0.6166098917779547,0.28304955943724763
0.9426993673518606,0.2428939117871654
1.1443407123152183,0.3385869354496055
0.8342218569774774,0.33526363238277257
0.5813985074746078,0.4155428773017018
1.1647866320351463,0.2591160065362995
0.8755259981294279,0.35607269360873894
0.8563558160863778,0.3550039472654538
0.8156693908000427,0.3490391660755323
0.9161236022446282,0.2469456373727268
1.02044493447795,0.24702365068920012
1.0125688402518633,0.22904396380712977
1.1091841392020387,0.2455482068417958
1.1042018992379645,0.2601367090122349
1.0614464902485676,0.22840996351698561
1.1991233461682078,0.26944951339120937
0.6030416711398553,0.2789773608680802
0.9584689956763187,0.2788585197396982
0.732358609315445,0.21493970305957744
0.5016224596842905,0.2987247574126921
1.1443407123152183,0.3385869354496055
0.9034735016449319,0.2944045539514476
0.3222384123755556,0.4010451696513694
0.3175831870011223,0.2717593426103725
0.8669232288800249,0.3117046703823527
0.16062433643184842,0.22465164708015817
0.6898047536011198,0.44807859234790315
1.0383436107437938,0.30283110257618506
0.6652806812468051,0.2980337195659216
0.21536590074923528,0.08788441674698809
0.2957815678850262,0.08109999534124966
0.9297558052066088,0.27137321177617746
0.385527708899544,0.4200400393268302
0.7240680306855225,0.3654868303557902
0.8521828372533505,0.2790108058898521
0.9779992104563587,0.28866324656436293
0.1320037272521315,0.03194573214966717
0.8609729489126958,0.2507295727571591
1.054528847267542,0.40979640326675226
0.9324293357512972,0.3840820573616196
1.0000778035909763,0.39813889380595335
1.00769417842293,0.32568406378351
0.834097689693313,0.2735829525270929
0.09738613899892812,0.3335607787101412
0.9728928050992341,0.3852951674026486
0.7070568318517404,0.30551043373964226
0.6477035183814257,0.4162389886184231
0.6912113112996878,0.35562561942479864
0.4463277755382559,0.23818952430454593
0.7514724241615319,0.32352553827448616
1.2012170783465603,-1.1298743719717896
0.8350337656389607,-0.277670257813503
1.117861473662197,0.393748314581844
0.8275808292533054,-0.2799070916369672
1.1147819633385878,0.39354646098929924
0.40402627998990776,-0.9738018486051627
0.25429008290908356,-1.0187418260134513
0.5388993946388816,-1.3286542409844864
1.291984820781444,-1.102632460115263
0.5531190469801492,-1.3243865298460744
0.562972086581863,-1.3214293599966158
0.8350337656389607,-0.277670257813503
0.8350337673944394,-0.27767025861044664
0.8350337668092798,-0.27767025834479875
0.8499396436767069,-0.27319659255740564
-0.19571159067260047,-1.5491313311382642
-0.3829192598314067,-1.6053175342703443
0.5531190471146578,-1.3243865299071378
-0.12674034880141558,-1.5284311524511183
-0.2548297929420718,-1.5668743399759515
0.237821974157435,-1.4190159086300744
6.578389601995303,0.48396393757498857
0.06046731501016225,-1.4722449508369664
1.2329784952926839,-1.120341891634414
-0.18585856851075896,-1.546174166522994
0.8350337632983226,-0.27767025675091145
0.8499396436767069,-0.27319659255740564
1.240495341845808,-1.1180858779245302
1.3368774064077729,-1.0891589525694536
1.562620072425513,-1.0214073301224167
2.408215300741335,-0.7676207967608044
2.4245271619336966,-0.7627251556039978
0.8499396430915473,-0.27319659229175774
0.857392583854876,-0.27095975914050263
0.48739417253889467,-0.3820065235868542
0.5565592053158639,-0.3612481821647238
0.2360086149908538,-0.457454286862187
0.8275808295463534,-0.27990709177000367
-0.004920605822457867,-0.5297638138415113
0.73391384788223,-0.30801914558196924
0.7339138475891821,-0.3080191454489328
0.7339138470040225,-0.3080191451832849
0.5432660770610803,-1.327343678723894
0.6319433807534846,-1.3007291655981972
0.21811589508845441,-1.4249302483900272
-0.01835696634746988,-1.495902299425899
0.8275808295463534,-0.27990709177000367
0.8350337632983226,-0.27767025675091145
0.8499396419212283,-0.27319659176046196
-0.1155518331957888,-0.5629673055802039
-0.4321844346302304,-1.6201033769573905
-0.4321844347839192,-1.6201033768876194
1.3217118504464165,-1.0937105556963904
1.2261355358109298,-1.1223956531381307
1.143217966406573,-1.147281510739301
1.135155914642905,-1.1497011556815888
1.1037829273099238,-1.159117057584176
1.1035525814960192,-1.159186190753196
1.1571538368386336,-1.1430989701748657
1.1568313563138917,-1.1431957556221979
0.8857150432903024,-1.2245652654938062
0.8658969304625797,-1.2305132296712833
0.4992633087329477,-1.34055012757059
0.14253860380214325,-1.4476130852110582
0.33080997770560683,-1.3911076347268554
0.7866247584009982,-1.2543050027301264
0.5289903384747646,-1.3316282231866028
0.4497181662786747,-1.3554199961843825
1.1742311519073632,-1.1379735954559405
1.1691604215528026,-1.1394954617710935
0.8374840293489615,0.3168297179353535
0.9041129102563346,0.33031884703670267
1.0025109601261717,0.35920002114033767
1.2264402172788618,-1.1223042097383575
1.1745140702162724,-1.137888683826012
1.1747534585847768,-1.137816836721603
1.0343502962543984,-1.1799557119943127
1.0244413095808154,-1.1829296731375762
0.955078158899631,-1.2037474745062728
0.8275808295463534,-0.27990709177000367
0.8424867031834437,-0.2754334232009721
0.8573925829766685,-0.27095975874181827
1.1503355445235932,-1.1451453285384692
1.1670711771726197,-1.1401225018379193
1.2009559249982633,-1.1299527513346046
0.6478985966920551,-1.2959405636550478
1.1798888905773193,-1.1362755514366805
0.23939121984526118,0.13478444352556535
0.5495578851643462,0.22776200638966726
0.6416495588802605,0.25534524742245357
0.8522573758403135,0.31852087116329764
1.0694163618990369,0.38368508978524185
0.8052220194537234,-0.28661758623989936
1.1462154970618788,0.40225814181697184
0.8052220217943615,-0.28661758730249093
0.7117445045621094,-0.3146727758291716
0.676032424225838,-1.2874968232651178
1.107021372074358,-1.158145110673243
1.450214514555963,-1.0551433491460713
0.39906017384852016,-1.2098863927447012
0.3979419299045472,-1.2102220092072005
0.2983301888892842,-1.0055241702634545
0.34237014044700215,-0.992306562772601
0.15574852600121825,-1.0483168746734932
0.5101161295308534,-1.1765554265193123
0.4101130907567183,0.08084787895184646
-0.05459923589731128,-1.5067796076120268
0.48601014585255525,-1.1837903000181171
-0.005308890130817999,-1.4919862104208739
1.2028107425959433,-1.129396069219412
0.33356211563616905,-0.9949500949118658
0.3071381977679747,-1.00288064404285
1.157248069508915,-0.1809648281759649
1.2434512955589623,-1.1171987143971749
0.2978798719883531,-0.4388850074510123
0.3867586972129353,-0.4122100150071441
0.8550442546676459,-1.233770417895426
0.8481236775016513,-1.23584747477395
1.3126571733950316,-1.0964281149045143
0.8861725957411619,-1.2244279413097046
1.0782117494510908,-1.16679167584593
0.8275808286681459,-0.2799070913713193
1.4571351094692078,-1.053066287172901
1.5782310253044105,-1.0167220510668655
0.3651011490612954,-1.2200784354087275
1.4934467374295506,-1.04216816263698
1.3956757614387705,-1.0715119387556153
1.8239260386163214,-0.9429821767896397
1.3187234584363026,-1.0946074547530922
1.0522951400034775,-1.1745699676597263
1.0145322183064205,-1.185903665703413
1.084005065002335,0.39081750420693306
0.5549938221924638,-1.1630863892819137
0.7850002336679094,0.19336165255623056
6.6276799128820505,0.4987573242977642
0.6910615830037139,-1.2829861567517746
0.549169424501893,-0.36346605904668605
0.017105531976523945,-0.5231531584600344
0.5122205239429949,-0.3745554450503846
0.3570352255749572,-0.42113085178462106
0.34225571831422225,-0.4255665907755355
0.34225571772906266,-0.4255665905098876
0.24117118325327458,-1.0226791710040564
0.3126966154240078,-0.4344380943974356
0.19446013878493779,-0.46992413194697236
0.039274857563724404,-0.516499533313984
0.05996618417319901,-0.5102894930406164
0.061444212179073886,-0.5098458950430779
3.7688410008312507,-0.3592593634167776
3.898130622006763,-0.32045596947154587
5.207480655822332,0.07251621729140877
-0.3632131877576168,-1.5994031965953315
0.12795221358059608,-0.4898850044879242
0.5048307835682522,-0.3767733139878375
0.5343898669700675,-0.36790181467014577
0.1546074352984891,-1.0486593476839672
0.4022031146139096,-0.9743490301479335
0.4304503027509729,-0.9658712681841929
0.3599861727415231,-0.9870195037794356
0.28952218139150493,-1.0081676971109583
0.2542900802318064,-1.018741824798034
0.49422128854748587,-0.9467318302253382
0.4231602643506718,-1.202653289082847
0.666328414872708,-1.1296717965004943
0.4735742945378943,-1.1875226420158536
0.5096880853054786,-1.1766838944392117
0.590747217248926,-1.1523558058677605
0.6970387045287981,-1.1204547885362819
0.6805700587392388,-1.1253974849807487
0.43080562538936457,-1.2003587046689796
0.4651934767117481,-1.1900379574186895
0.2630981574890746,-1.0160982770137765
1.371770666898986,-1.0786865192976929
0.3247542127635327,-0.9975935903478422
0.5635789441856789,0.1269072293573546
0.9207100072350538,0.23409177121797387
1.1167208469518437,0.39347756939971057
0.6892508004538579,0.16462459739381785
0.8911661659885681,0.22522484671397347
0.403275665350373,-0.9740271269221171
0.7339138458337034,-0.30801914465198915
0.6398745922332941,0.3226020790537194
0.15899765793923856,-1.4426732676960914
0.5683155406659255,0.23604480414922652
0.5112867083221072,-0.374835710730439
0.5216888957158206,-0.3717137272532957
0.6724389779379022,-0.3264694553982528
0.8732765474704789,-0.26619254200618386
0.6336746721179689,-0.3381036934456985
0.7643246056916279,-0.29889203387719854
1.7521297867102688,-0.002424359073560038
0.6144142550755706,-0.3438842803580984
0.9058373122236291,-0.25642015525220874
-0.5592736119810015,-0.6961404949631033
0.370586594907264,-0.417063707448869
-0.41237906754946296,-0.6520533762754166
0.045360987558686165,-0.5146729159202911
0.380450171625951,-0.4141033777086233
1.2790987128872515,-0.1443940771651446
1.6141877216785223,-0.043824590897101445
1.7055757872422577,-0.016396499575249888
2.3148290079398177,0.16645725375107756
2.1472843304623024,0.11617245767735805
1.9340459662206235,0.05217372188841435
0.8105925889135194,-0.2850057330025499
0.6298279635840786,-0.3392582002389114
0.539215356967193,-0.3664535511156821
0.43819873468836634,0.1904851068795662
0.7949892001389535,0.29469142547422633
-0.12860121324423063,-0.5668837890372737
-0.6215867314343207,-0.7148423851149049
-0.45310910447793673,-0.6642775877270296
-0.38733200900210635,-0.6445360616087106
0.9864140104786298,0.426608150356554
0.9154810381082802,-0.253525805963912
-0.5486609288397595,-0.6929553332381782
-0.39634762190989076,-0.64724189570354
-0.24403433359021348,-0.6015284628717944
-0.3250188738643933,-0.6258341654257769
-0.46544230194994896,-0.6679791225423075
-0.7929192927909815,-0.7662640291033028
-0.5714164916377193,-0.6997849074865692
-0.0691810744658808,-0.5490501606959513
1.2790987087911347,-0.14439407530560938
1.3704866066859498,-0.11696603938080509
1.248635964770044,-0.15353679105553253
0.47393960274823904,0.1983355549442959
0.7055064362332419,0.26783517122679945
0.6476146929822465,0.25046025668779676
1.372390518713674,-0.11639462356531935
1.4567770037252838,-0.09106790411552244
0.7460021035183118,-0.3043911254739562
-0.3506536590335681,-0.6335278709130621
0.2738308156920164,-0.4461027982108395
1.0659269464254786,0.3760073424385584
0.27824038071163854,-0.4447793641510103
-0.07648965435721965,-0.5512436675950185
-0.2626296322943456,-0.6071094267134035
1.568493860222588,-0.05753858282117308
1.0560589083703615,-1.1734403564213858
1.2690953895045787,-1.1095022119850177
1.1001359004740623,0.3956588144184572
1.0906493889166295,0.3856528032097366
1.4737850642243269,-0.31626373659043694
1.395723885096017,-0.3396920571073674
1.3008358071741455,-0.36817059570508703
1.458244788431269,-0.32092780921548975
1.496175019891894,-0.30954389688077844
1.4959331082923706,-0.30961650072775176
1.4227583107035078,-0.3315782834141481
2.9051489318494745,-3.2835216360585844
2.8735184448167495,-3.293014820759389
3.078864517519902,-3.231384780553685
3.078864517500037,-3.231384780544667
3.039673723666372,-3.24314702251375
3.0592690770331847,-3.2372659146372245
3.0788645175331384,-3.231384780559694
1.352693012711613,-0.3526068181635883
3.0788645175330784,-3.231384780559667
1.4184740309883885,-0.3328641138215854
3.11805522413103,-3.2196225647450225
1.2446992404424297,-1.1168241715522131
0.8094966385559501,0.3012710807809795
0.8426967383304799,0.31116376120594136
0.7920548131571141,0.3682755755593279
1.0759848523303146,0.3811799814143828
1.0570776987146613,0.3762278139755132
0.5289903382442314,-1.3316282230819463
0.9996938866590633,0.3561289679334283
3.0864352689875156,-3.2291125884969114
3.059269077032523,-3.2372659146369243
1.3483871954436906,-0.353899113106692
3.0200783704319827,-3.249028130450393
1.2007581271987633,-1.130012115929093
1.1932028204760463,-1.132279672585903
1.2090735820699068,-1.1275164177147545
1.186016058270403,-1.1344366187597588
1.2485316608665658,-1.1156739559312663
1.1949764729465933,-1.1317473504009585
-0.028622999449509474,-1.4989834201430028
2.9221016213655595,-3.278433664747633
-0.028884074318380918,-1.4990617759519698
1.2202813351011825,-1.124152660751985
2.941696957222975,-3.272552562073733
2.980887733557174,-3.260790325311784
2.941696957163381,-3.2725525620466787
3.059269077033119,-3.2372659146371947
3.104143285413329,-3.223797922626166
3.0384427652269954,-3.24351646726307
3.0379380204427133,-3.2436679551432483
2.9071258286352997,-3.282928314661939
2.90657901887635,-3.2830924274032864
2.980887733577039,-3.260790325320802
1.1829856189972259,-1.1353461375668008
1.1668744030936224,-1.140181559185549
1.1920510910413582,-1.1326253382652278
1.1917516485879052,-1.1327152093496937
3.0394101776145703,-3.2432261200285373
1.2220880624047854,-1.1236104119810826
3.0200783704319885,-3.249028130450396
1.2070926148807954,-1.1281109607995283
3.0202720663734612,-3.2489699969369874
3.09845978362776,-3.2255036988210475
2.889417818316084,-3.288242978701918
2.8889130735297495,-3.2883944665811637
2.8884083287427527,-3.288545954460109
2.822791925413858,-3.308239253294872
2.854885092291425,-3.298607205591052
3.085930527691798,-3.2292640753305193
1.4412192177518082,-0.32603765422828956
1.206816201663429,-1.128193920085894
3.0004831043300904,-3.2549092121857393
2.9708494477088885,-3.2638030927452304
0.07039797936815209,-1.4692644835626458
0.23518619892506115,-1.419806977631673
0.16965823304145908,-1.4394737338303336
1.2441769337650161,-1.1169809302865503
2.821824518205338,-3.30852959893513
1.1874441920872547,-1.1340079963588343
1.536186975142046,-2.49368664446109
1.5361869751419952,-2.493686644461067
1.4969962685402889,-2.5054488602740066
1.438210295835589,-2.5230921578217926
1.4382102958327552,-2.523092157820506
1.438210295827088,-2.523092157817933
0.3797582870216902,-2.840762902629793
-0.11221475501920528,-2.9884176298813063
0.18254716481670222,-2.899951419016755
0.38026474091512724,-2.840610901799911
-3.323988449757958,0.7217329616079506
-1.0988297946261982,-0.4664605745671514
-4.270196244400044,1.0623839323635296
0.23189397531057362,-0.20642310127583766
1.3402334421077335,-2.5524977235140853
-1.1581553853524242,-0.48425275877788704
1.5165917090407586,-2.4995677261967106
1.536186975142046,-2.49368664446109
0.28365312185682434,-0.19086064021707397
-2.3777806551158713,0.3810819908523714
-1.4207601396567908,0.043676216899984896
-1.1124637673086855,-0.47056524809685896
-0.1453787649830467,-2.998371067198905
1.3402334421332367,-2.552497723525663
-1.0923569647459836,-0.46452769989057097
0.2811527259206128,-2.870357160823917
0.33850892942354066,-0.035088180238563874
0.20650515201936795,-0.07470486081450131
0.3377087258910536,-0.035325403247842516
0.4525245572376963,-0.0008561935333908527
0.501486761025419,0.01385178669451474
-1.1123192494125582,-0.4705205675117965
1.5165917090408145,-2.499567726196736
0.2832803804407278,-0.19069142487914478
-5.273606820138488,1.3858667651925414
1.3206380016304435,-2.558378857601904
0.07423219910566331,-0.19128147540867055
-0.15360778096889885,-0.16596744181553766
-0.5909275393798074,-0.1410606758981793
-0.10790982704383636,-0.24594733897728815
0.039983034205549633,-0.24840815678575937
0.19950395248943278,-0.21302419622026184
-0.40941582765224444,-0.24274251715300252
1.5361869751420512,-2.4936866444610923
0.2277565455919022,-0.20454481102482328
0.14786608416349742,-0.21602946739132536
-0.015029051029786328,-0.24930295324612825
0.25469642976483453,-0.19927025965403602
0.25506917118093103,-0.1994394749919652
0.2665295616695268,-0.19602800312883698
-0.7823126978406086,-0.19850065931468727
0.12715822771369048,-0.2066286152841463
1.0854937619722593,-2.6289521524577766
1.2422565884223835,-2.5819032892256737
1.0463029507601662,-2.640714399688943
1.477400915239691,-2.511329968180592
0.6287828512242213,-2.7660237381474158
0.6283187587828274,-2.76616302513472
0.5951549058061224,-2.776116415357464
0.4638495144126144,-2.8155247977248576
0.9091354950675145,-2.68188214978799
0.43017922497956157,-2.825630183542032
0.46338535220946925,-2.8156641056478886
0.5442276185934809,-2.7914011038697186
0.6100912669851958,-2.771633599943136
0.2989161078313161,-2.865025878234422
0.06951150457500888,-2.93387654936396
0.03634766900989003,-2.9438299343396745
0.5451559081155483,-2.7911224984900014
-0.17056725072556314,-0.19846936948142516
1.355935156031415,0.2596757826507391
1.2031380120497595,0.2763414482717359
0.5260521402106549,0.07313564829555831
1.417487604378458,0.2781493846323351
1.5011084661886156,0.3479302860767024
1.153894552530951,0.26156330063687405
0.6665470826554983,0.05277143391477148
1.4124166356318415,0.33915163808757165
0.9743097052247204,0.14513946820543283
1.326242341946778,0.31328898845544983
1.1487497811185516,0.24217769172789666
1.121970246828675,0.2341404122550091
0.2922869660706808,-0.01487050515870462
0.3386003083518602,-0.0009705892300676343
0.8248904982235411,0.1449785568086565
-1.191070869400864,-0.06703061530931083
0.6478631841434114,0.17569050469883032
0.32865288014406074,0.08300982762594929
-0.14211113768991462,0.09341910975286756
-0.6922319900432745,0.08447114514917865
0.7046900939369957,0.20702492101422112
0.38944075012860024,0.11062346176090561
0.6575782708469798,0.2085012118955397
0.6789235966838422,0.18501259422542057
0.035359481706737375,0.30284148487368323
0.2363361113344164,0.06467252186537771
-0.17265306167920333,-0.042460596392408935
0.6646926608988947,0.1807414964973478
-1.2332300166637709,-0.07968374232872637
-0.8996705224025239,-0.13573183550459184
0.5402923854586019,0.22014803033240263
-0.8264579385481003,-0.11375871263394301
0.30720973187306005,0.2282727394906944
-1.1132018396462187,-0.04365996413793225
0.023517349834766374,0.0007997209147993729
-0.4921542662176623,-0.09150419236363876
-0.32352814108940564,-0.04089482479901183
-0.8165695309622361,-0.11079092781553947
-0.23449484880349716,-0.06102102843131336
0.37174680456146925,0.09594350714318929
0.7430500070775332,0.2042587049437092
0.42183411776535307,0.11097609620571987
0.4197158527453878,0.137112116413696
-0.4869223045320198,-0.08993393584596494
-0.399600863998647,-0.06372635456598903
-0.7337301376062304,-0.08592853295237081
0.17609553252103008,0.11084247413712868
0.011511989655411448,0.012812433029709212
0.7790362694899752,0.22933826613036598
-1.1423089864906761,-0.05239582456459089
0.4904076955918403,0.1315569249640313
0.2205181471714905,0.059925112993610495
-0.08897655445349484,-0.017346960486412464
-0.004197440509946106,-0.20703758340517764
0.028816237726457836,-0.19712926477865594
-1.650002258603267,0.36088884047346925
-0.2160759536649098,-0.14570136578719728
-1.4288297982788747,0.42726881766393343
0.12245091202717245,-0.16902690730068698
-2.0689079909003736,0.2351636352917194
-0.752670458420589,0.06803224294630934
-0.6423109465981038,0.10115418709244224
-0.36461134592029926,-0.1902809483239567
0.05164503054814446,-0.19027771217320588
-0.18377731019221025,-0.13600764888475758
-0.8045889582144474,0.052450064102592966
-1.7837660790328593,0.3207426155049421
-0.03555433087922997,-0.21644865413443604
-0.2709766716195846,-0.16217859084598774
-1.0775229594821294,-0.029464984236057517
0.0981397300612204,-0.17632336591947795
-0.9837313263308456,-0.0013155190625583758
0.11462110482509641,-0.20602459453714378
-2.0171983421858593,-0.30201778387159006
-0.5499668228465143,0.128869214629385
-0.0808820637079084,-0.10512593737050595
-0.0543211382171302,-0.09715426844911527
-1.4698483778943117,0.41495800656537074
-1.9965848405325093,0.25686981455436375
-1.227732725659303,-0.4917832366515271
-1.3197763878036504,-0.48817638133985924
-0.07946723383995362,-0.2642758771544499
-0.37391668159524266,-0.34484038001054823
-1.7406729667371998,-0.2971041297447969
-0.3827210297581878,-0.12378296164453943
0.06914482164863645,-0.06624477742210465
-1.4688524160998897,-0.5329182237167783
-0.7321732661304159,-0.43674724423529115
-1.3233555454005619,-0.5204822916062122
-0.18265360224043972,-0.28743703591278597
-0.5155874922171033,-0.37174385859198766
-0.9536207806329869,-0.4719780667940889
-1.0701983593046083,-0.44450281290436866
-1.1988134336315965,-0.45187205065124075
-0.7152914697580761,-0.431680549871597
-0.9817512946294578,-0.4804208126707817
0.027421743397721996,-0.232195536498374
-0.8393130865543756,-0.1827396109212729
-0.12898807407948604,-0.25737404697214644
-0.331729630536679,-0.33217887828970505
-1.4229285547918415,-0.6412721866573714
0.056727514385562706,-0.20164115044385317
-0.04382660364313693,-0.23182022450832968
-1.1645909156703766,-0.5352960437750891
